"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GO_definition","GO_ontology","GO_term","group"
"434","GO:0045944","Transcription factor, MADS-box","27/53","134/32782",1.7619780364968e-51,2.99536266204457e-50,1.85471372262821e-50,"HORVU.MOREX.r2.7HG0567840/HORVU.MOREX.r2.7HG0541840/HORVU.MOREX.r2.5HG0424690/HORVU.MOREX.r2.5HG0349480/HORVU.MOREX.r2.5HG0424650/HORVU.MOREX.r2.2HG0129220/HORVU.MOREX.r2.4HG0338120/HORVU.MOREX.r2.4HG0329790/HORVU.MOREX.r2.6HG0500990/HORVU.MOREX.r2.3HG0202320/HORVU.MOREX.r2.6HG0449760/HORVU.MOREX.r2.7HG0543420/HORVU.MOREX.r2.2HG0105150/HORVU.MOREX.r2.7HG0585040/HORVU.MOREX.r2.1HG0019750/HORVU.MOREX.r2.6HG0511230/HORVU.MOREX.r2.3HG0256620/HORVU.MOREX.r2.1HG0006350/HORVU.MOREX.r2.5HG0409590/HORVU.MOREX.r2.1HG0042540/HORVU.MOREX.r2.1HG0051900/HORVU.MOREX.r2.2HG0143360/HORVU.MOREX.r2.1HG0024570/HORVU.MOREX.r2.6HG0507700/HORVU.MOREX.r2.5HG0349390/HORVU.MOREX.r2.7HG0598100/HORVU.MOREX.r2.1HG0006360",27,"Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.","BP","positive regulation of transcription by RNA polymerase II","eQTL_cluster29"
"435","GO:0051082","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","3/53","107/32782",0.000703315324903194,0.00398545350778477,0.00246777306983577,"HORVU.MOREX.r2.6HG0500350/HORVU.MOREX.r2.5HG0429690/HORVU.MOREX.r2.5HG0421800",3,"Interacting selectively and non-covalently with an unfolded protein.","MF","unfolded protein binding","eQTL_cluster29"
"436","GO:0002949","cytochrome P450, family 705, subfamily A, polypeptide 1","1/33","12/32782",0.0120151479097582,0.0452878651983194,0.0184848429380896,"HORVU.MOREX.r2.1HG0023690",1,"The attachment of a carbonyl group and a threonine to the amino group of the adenine residue immediately 3' of the anticodon, in tRNAs that decode ANN codons (where N is any base).","BP","tRNA threonylcarbamoyladenosine modification","eQTL_cluster30"
"437","GO:0003955","NAD(P)H dehydrogenase (Quinone)","1/33","12/32782",0.0120151479097582,0.0452878651983194,0.0184848429380896,"HORVU.MOREX.r2.3HG0268560",1,"Catalysis of the reaction: NAD(P)H + H+ + a quinone = NAD(P)+ + a hydroquinone.","MF","NAD(P)H dehydrogenase (quinone) activity","eQTL_cluster30"
"438","GO:0003989","Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta","1/33","16/32782",0.0159889987070357,0.0460859374496912,0.0188105867141597,"HORVU.MOREX.r2.3HG0266510",1,"Catalysis of the reaction: ATP + acetyl-CoA + HCO3- = ADP + phosphate + malonyl-CoA.","MF","acetyl-CoA carboxylase activity","eQTL_cluster30"
"439","GO:0006164","Retrovirus-related Pol polyprotein from transposon TNT 1-94","2/33","39/32782",0.00071137836367867,0.00667342157860013,0.00272384554228577,"HORVU.MOREX.r2.1HG0061050/HORVU.MOREX.r2.3HG0249020",2,"The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar.","BP","purine nucleotide biosynthetic process","eQTL_cluster30"
"440","GO:0006189","Phosphoribosylformylglycinamidine synthase family protein","2/33","28/32782",0.00036541117452422,0.00447628688792169,0.0018270558726211,"HORVU.MOREX.r2.1HG0061050/HORVU.MOREX.r2.3HG0249020",2,"The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate, by the stepwise assembly of a purine ring on ribose 5-phosphate.","BP","'de novo' IMP biosynthetic process","eQTL_cluster30"
"441","GO:0006260","Replication protein A 70 kDa DNA-binding subunit","4/33","190/32782",3.92208819714339e-05,0.000782203244496306,0.000319266630406656,"HORVU.MOREX.r2.3HG0209960/HORVU.MOREX.r2.6HG0514290/HORVU.MOREX.r2.6HG0494900/HORVU.MOREX.r2.6HG0525690",4,"The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA.","BP","DNA replication","eQTL_cluster30"
"442","GO:0006281","Replication protein A 70 kDa DNA-binding subunit","4/33","421/32782",0.00081715366268573,0.00667342157860013,0.00272384554228577,"HORVU.MOREX.r2.3HG0209960/HORVU.MOREX.r2.6HG0514290/HORVU.MOREX.r2.6HG0494900/HORVU.MOREX.r2.6HG0525690",4,"The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.","BP","DNA repair","eQTL_cluster30"
"443","GO:0006310","Transposon Ty1-PR3 Gag-Pol polyprotein","4/33","200/32782",4.78899945609983e-05,0.000782203244496306,0.000319266630406656,"HORVU.MOREX.r2.3HG0209960/HORVU.MOREX.r2.6HG0514290/HORVU.MOREX.r2.6HG0494900/HORVU.MOREX.r2.6HG0525690",4,"Any process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. In eukaryotes genetic recombination can occur by chromosome assortment, intrachromosomal recombination, or nonreciprocal interchromosomal recombination. Interchromosomal recombination occurs by crossing over. In bacteria it may occur by genetic transformation, conjugation, transduction, or F-duction.","BP","DNA recombination","eQTL_cluster30"
"444","GO:0006561","Gamma-glutamyl phosphate reductase","1/33","10/32782",0.0100223912417691,0.0452878651983194,0.0184848429380896,"HORVU.MOREX.r2.3HG0266870",1,"The chemical reactions and pathways resulting in the formation of proline (pyrrolidine-2-carboxylic acid), a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins.","BP","proline biosynthetic process","eQTL_cluster30"
"445","GO:0007131","DNA repair family protein","1/33","18/32782",0.017970107535998,0.0463439615402055,0.0189159026694716,"HORVU.MOREX.r2.6HG0514290",1,"The cell cycle process in which double strand breaks are formed and repaired through a single or double Holliday junction intermediate. This results in the equal exchange of genetic material between non-sister chromatids in a pair of homologous chromosomes. These reciprocal recombinant products ensure the proper segregation of homologous chromosomes during meiosis I and create genetic diversity.","BP","reciprocal meiotic recombination","eQTL_cluster30"
"446","GO:0009116","Hypoxanthine phosphoribosyltransferase","3/33","45/32782",1.2812155019502e-05,0.000627795595955598,0.00025624310039004,"HORVU.MOREX.r2.1HG0061050/HORVU.MOREX.r2.5HG0409420/HORVU.MOREX.r2.3HG0249020",3,"The chemical reactions and pathways involving a nucleoside, a nucleobase linked to either beta-D-ribofuranose (a ribonucleoside) or 2-deoxy-beta-D-ribofuranose, (a deoxyribonucleoside), e.g. adenosine, guanosine, inosine, cytidine, uridine and deoxyadenosine, deoxyguanosine, deoxycytidine and thymidine (= deoxythymidine).","BP","nucleoside metabolic process","eQTL_cluster30"
"447","GO:0009228","Thiazole synthase","1/33","20/32782",0.019947348429209,0.0465438130014876,0.0189974746944847,"HORVU.MOREX.r2.3HG0263610",1,"The chemical reactions and pathways resulting in the formation of thiamine (vitamin B1), a water soluble vitamin present in fresh vegetables and meats, especially liver.","BP","thiamine biosynthetic process","eQTL_cluster30"
"448","GO:0009231","Riboflavin kinase","1/33","14/32782",0.0140040146126575,0.0459282865503721,0.0187462394083152,"HORVU.MOREX.r2.1HG0059260",1,"The chemical reactions and pathways resulting in the formation of riboflavin (vitamin B2), the precursor for the coenzymes flavin mononucleotide (FMN) and flavin adenine dinucleotide (FAD).","BP","riboflavin biosynthetic process","eQTL_cluster30"
"449","GO:0009435","Nicotinate phosphoribosyltransferase","1/33","15/32782",0.0149969915266521,0.0459282865503721,0.0187462394083152,"HORVU.MOREX.r2.3HG0191690",1,"The chemical reactions and pathways resulting in the formation of nicotinamide adenine dinucleotide, a coenzyme present in most living cells and derived from the B vitamin nicotinic acid; biosynthesis may be of either the oxidized form, NAD, or the reduced form, NADH.","BP","NAD biosynthetic process","eQTL_cluster30"
"450","GO:0009555","Purine biosynthesis 4","1/33","20/32782",0.019947348429209,0.0465438130014876,0.0189974746944847,"HORVU.MOREX.r2.6HG0514290",1,"The process whose specific outcome is the progression of the pollen grain over time, from its formation to the mature structure. The process begins with the meiosis of the microsporocyte to form four haploid microspores. The nucleus of each microspore then divides by mitosis to form a two-celled organism, the pollen grain, that contains a tube cell as well as a smaller generative cell. The pollen grain is surrounded by an elaborate cell wall. In some species, the generative cell immediately divides again to give a pair of sperm cells. In most flowering plants, however this division takes place later, in the tube that develops when a pollen grain germinates.","BP","pollen development","eQTL_cluster30"
"451","GO:0016853","Peptidyl-prolyl cis-trans isomerase","3/33","407/32782",0.00786437060871739,0.0452878651983194,0.0184848429380896,"HORVU.MOREX.r2.3HG0241990/HORVU.MOREX.r2.2HG0131310/HORVU.MOREX.r2.1HG0028810",3,"Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5.","MF","isomerase activity","eQTL_cluster30"
"452","GO:0032040","BTB/POZ/MATH-domain protein","1/33","25/32782",0.0248735764232443,0.0468771247976527,0.0191335203255725,"HORVU.MOREX.r2.7HG0613950",1,"A large ribonucleoprotein complex that is an early preribosomal complex. In S. cerevisiae, it has a size of 80S and consists of the 35S pre-rRNA, early-associating ribosomal proteins most of which are part of the small ribosomal subunit, the U3 snoRNA and associated proteins.","CC","small-subunit processome","eQTL_cluster30"
"453","GO:0042823","Pyridoxine/pyridoxamine 5'-phosphate oxidase","1/33","25/32782",0.0248735764232443,0.0468771247976527,0.0191335203255725,"HORVU.MOREX.r2.4HG0336500",1,"The chemical reactions and pathways resulting in the formation of pyridoxal phosphate, pyridoxal phosphorylated at the hydroxymethyl group of C-5, the active form of vitamin B6.","BP","pyridoxal phosphate biosynthetic process","eQTL_cluster30"
"454","GO:0044206","Uracil phosphoribosyltransferase","1/33","10/32782",0.0100223912417691,0.0452878651983194,0.0184848429380896,"HORVU.MOREX.r2.5HG0409420",1,"Any process which produces UMP, uridine monophosphate, from derivatives of it (e.g. cytidine, uridine, cytosine) without de novo synthesis.","BP","UMP salvage","eQTL_cluster30"
"455","GO:0044237","Methylthioribose-1-phosphate isomerase","1/33","22/32782",0.0219207287029158,0.0467006828888207,0.0190615032199268,"HORVU.MOREX.r2.1HG0028810",1,"The chemical reactions and pathways by which individual cells transform chemical substances.","BP","cellular metabolic process","eQTL_cluster30"
"456","GO:0045493","Endo-1,4-beta-xylanase","1/33","22/32782",0.0219207287029158,0.0467006828888207,0.0190615032199268,"HORVU.MOREX.r2.3HG0187690",1,"The chemical reactions and pathways resulting in the breakdown of xylan, a polymer containing a beta-1,4-linked D-xylose backbone.","BP","xylan catabolic process","eQTL_cluster30"
"457","GO:0046939","Adenylate kinase","1/33","17/32782",0.0169800370712753,0.0462234342495827,0.0188667078569725,"HORVU.MOREX.r2.2HG0098980",1,"The process of introducing one or more phosphate groups into a nucleotide to produce a phosphorylated nucleoside.","BP","nucleotide phosphorylation","eQTL_cluster30"
"458","GO:0047429","Inosine triphosphate pyrophosphatase","1/33","15/32782",0.0149969915266521,0.0459282865503721,0.0187462394083152,"HORVU.MOREX.r2.4HG0328240",1,"Catalysis of the reaction: H2O + a nucleoside triphosphate = diphosphate + a nucleotide.","MF","nucleoside-triphosphate diphosphatase activity","eQTL_cluster30"
"459","GO:0051536","Pentatricopeptide repeat-containing protein","2/33","241/32782",0.0244675717067456,0.0468771247976527,0.0191335203255725,"HORVU.MOREX.r2.1HG0061050/HORVU.MOREX.r2.3HG0249020",2,"Interacting selectively and non-covalently with an iron-sulfur cluster, a combination of iron and sulfur atoms.","MF","iron-sulfur cluster binding","eQTL_cluster30"
"460","GO:0055129","Gamma-glutamyl phosphate reductase","1/33","10/32782",0.0100223912417691,0.0452878651983194,0.0184848429380896,"HORVU.MOREX.r2.3HG0266870",1,"The chemical reactions and pathways resulting in the formation of L-proline, an L-enantiomer of a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins.","BP","L-proline biosynthetic process","eQTL_cluster30"
"461","GO:0061711","cytochrome P450, family 705, subfamily A, polypeptide 1","1/33","12/32782",0.0120151479097582,0.0452878651983194,0.0184848429380896,"HORVU.MOREX.r2.1HG0023690",1,"Catalysis of the reaction: L-threonylcarbamoyladenylate + adenine(37) in tRNA = AMP + N(6)-L-threonylcarbamoyladenine(37) in tRNA.","MF","N(6)-L-threonylcarbamoyladenine synthase activity","eQTL_cluster30"
"462","GO:0000245","keratin-associated protein, putative (DUF819)","5/29","24/32782",1.58190823575079e-11,3.00562564792651e-10,1.58190823575079e-10,"HORVU.MOREX.r2.5HG0445840/HORVU.MOREX.r2.1HG0068470/HORVU.MOREX.r2.7HG0597450/HORVU.MOREX.r2.6HG0514470/HORVU.MOREX.r2.2HG0152660",5,"The aggregation, arrangement and bonding together of a spliceosomal complex, a ribonucleoprotein apparatus that catalyzes nuclear mRNA splicing via transesterification reactions.","BP","spliceosomal complex assembly","eQTL_cluster31"
"463","GO:0000398","keratin-associated protein, putative (DUF819)","3/29","78/32782",4.5282387137865e-05,0.000344146142247774,0.00018112954855146,"HORVU.MOREX.r2.4HG0347280/HORVU.MOREX.r2.5HG0407060/HORVU.MOREX.r2.1HG0072390",3,"The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.","BP","mRNA splicing, via spliceosome","eQTL_cluster31"
"464","GO:0000413","Peptidyl-prolyl cis-trans isomerase","2/29","84/32782",0.00251826721855453,0.0146465325042472,0.00770870131802486,"HORVU.MOREX.r2.7HG0611120/HORVU.MOREX.r2.6HG0479020",2,"The modification of a protein by cis-trans isomerization of a proline residue.","BP","protein peptidyl-prolyl isomerization","eQTL_cluster31"
"465","GO:0003725","Dicer-like protein 3","1/29","16/32782",0.0140637832524938,0.044535313632897,0.0234396387541563,"HORVU.MOREX.r2.4HG0312850",1,"Interacting selectively and non-covalently with double-stranded RNA.","MF","double-stranded RNA binding","eQTL_cluster31"
"466","GO:0003755","Peptidyl-prolyl cis-trans isomerase","2/29","87/32782",0.0026980454613087,0.0146465325042472,0.00770870131802486,"HORVU.MOREX.r2.7HG0611120/HORVU.MOREX.r2.6HG0479020",2,"Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0).","MF","peptidyl-prolyl cis-trans isomerase activity","eQTL_cluster31"
"467","GO:0004525","Dicer-like protein 3","1/29","16/32782",0.0140637832524938,0.044535313632897,0.0234396387541563,"HORVU.MOREX.r2.4HG0312850",1,"Catalysis of the endonucleolytic cleavage of RNA with 5'-phosphomonoesters and 3'-OH termini; makes two staggered cuts in both strands of dsRNA, leaving a 3' overhang of 2 nt.","MF","ribonuclease III activity","eQTL_cluster31"
"468","GO:0009099","Dihydroxy-acid dehydratase","1/29","14/32782",0.0123163107745813,0.044535313632897,0.0234396387541563,"HORVU.MOREX.r2.2HG0093150",1,"The chemical reactions and pathways resulting in the formation of valine, 2-amino-3-methylbutanoic acid.","BP","valine biosynthetic process","eQTL_cluster31"
"469","GO:0030422","DNA-directed RNA polymerase subunit","1/29","10/32782",0.00881239017909208,0.0418588533506874,0.0220309754477302,"HORVU.MOREX.r2.4HG0312850",1,"Cleavage of double-stranded RNA to form small interfering RNA molecules (siRNAs) of 21-23 nucleotides, in the context of RNA interference.","BP","production of siRNA involved in RNA interference","eQTL_cluster31"
"470","GO:0035556","Kinase family protein","5/29","113/32782",4.94770660934282e-08,6.26709503850091e-07,3.29847107289522e-07,"HORVU.MOREX.r2.5HG0445840/HORVU.MOREX.r2.1HG0068470/HORVU.MOREX.r2.7HG0597450/HORVU.MOREX.r2.6HG0514470/HORVU.MOREX.r2.2HG0152660",5,"The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell.","BP","intracellular signal transduction","eQTL_cluster31"
"471","GO:0050684","Protein kinase family protein, putative, expressed","5/29","18/32782",3.20052805572098e-12,1.21620066117397e-10,6.40105611144196e-11,"HORVU.MOREX.r2.5HG0445840/HORVU.MOREX.r2.1HG0068470/HORVU.MOREX.r2.7HG0597450/HORVU.MOREX.r2.6HG0514470/HORVU.MOREX.r2.2HG0152660",5,"Any process that modulates the frequency, rate or extent of mRNA processing, those processes involved in the conversion of a primary mRNA transcript into a mature mRNA prior to its translation into polypeptide.","BP","regulation of mRNA processing","eQTL_cluster31"
"472","GO:0071011","keratin-associated protein, putative (DUF819)","1/29","14/32782",0.0123163107745813,0.044535313632897,0.0234396387541563,"HORVU.MOREX.r2.5HG0387000",1,"A spliceosomal complex that is formed by the recruitment of a preassembled U5-containing tri-snRNP to the prespliceosome. Although all 5 snRNPs are present, the precatalytic spliceosome is catalytically inactive. The precatalytic spliceosome includes many proteins in addition to those found in the associated snRNPs.","CC","precatalytic spliceosome","eQTL_cluster31"
"473","GO:0089701","Splicing factor U2af small subunit A","2/29","11/32782",4.13537196734917e-05,0.000344146142247774,0.00018112954855146,"HORVU.MOREX.r2.5HG0407060/HORVU.MOREX.r2.1HG0072390",2,"A heterodimeric protein complex consisting of conserved large and small U2AF subunits that contributes to spliceosomal RNA splicing by binding to consensus sequences at the 3' splice site. U2AF is required to stabilize the association of the U2 snRNP with the branch point.","CC","U2AF","eQTL_cluster31"
